STT,Priority,Action,Topic,Search Intent,Funnel,Template Class,Primary Keyword,SEO Title,Slug,Meta Description,H1,Word Count,Schema,CTA,Doc Link,Status,Publish Date,URL
11,Medium,Import Ready,Phụ huynh,Informational,TOFU,Class Parent Hub Article,Bữa Ăn Học Đường Các Nước Và Tầm Quan Trọng Của Dinh Dưỡng Dành Cho Học Sinh,Khám Phá Bữa Ăn Trưa Trường Học Khắp Thế Giới | Bán Trú Việt Anh,10-bua-an-trua-truong-hoc-cua-cac-quoc-gia-tren-the-gioi,"Dinh dưỡng học đường là yếu tố cốt lõi giúp học sinh khỏe mạnh, hạnh phúc. Tìm hiểu những bữa ăn học đường thú vị nhất và chế độ tại Trường Việt Anh.",Bữa Ăn Học Đường Các Nước Và Tầm Quan Trọng Của Dinh Dưỡng Dành Cho Học Sinh,966,Article, FAQPage,Đặt Lịch Tham Quan,docs/articles/10-bua-an-trua-truong-hoc-cua-cac-quoc-gia-tren-the-gioi.md,Draft,2026-04-01,/10-bua-an-trua-truong-hoc-cua-cac-quoc-gia-tren-the-gioi/
12,Medium,Import Ready,THCS/THPT,Informational,TOFU,Class Parent Hub Article,10 Bước Ôn Thi THPT Quốc Gia Điềm Tĩnh & Hiệu Quả,"10 Bước Ôn Thi THPT Quốc Gia Hiệu Quả, Không Áp Lực | Việt Anh",10-buoc-chuan-bi-hieu-qua-cho-ky-thi-thpt-quoc-gia,"Hướng dẫn chi tiết 10 bước chuẩn bị cho kỳ thi THPT Quốc gia để đạt điểm cao mà vẫn đảm bảo học sinh học vui vẻ, khỏe mạnh, không áp lực ảo.",10 Bước Ôn Thi THPT Quốc Gia Điềm Tĩnh & Hiệu Quả,1288,Article, FAQPage,Đặt Lịch Tham Quan,docs/articles/10-buoc-chuan-bi-hieu-qua-cho-ky-thi-thpt-quoc-gia.md,Draft,2026-04-01,/10-buoc-chuan-bi-hieu-qua-cho-ky-thi-thpt-quoc-gia/
13,Standard,Import Ready,Chưa phân loại,Informational,TOFU,,10 cách rèn luyện trí não thông minh hơn,10 cách rèn luyện trí não thông minh hơn | Trường Việt Anh,10-cach-ren-luyen-tri-nao-thong-minh-hon,10 cách rèn luyện trí não thông minh hơn. Chia sẻ từ đội ngũ giáo dục Trường Việt Anh — hệ thống song ngữ liên cấp.,10 cách rèn luyện trí não thông minh hơn,751,Article,Đặt Lịch Tham Quan,docs/articles/10-cach-ren-luyen-tri-nao-thong-minh-hon.md,Review,2026-04-01,/10-cach-ren-luyen-tri-nao-thong-minh-hon/
14,Standard,Import Ready,Chưa phân loại,Informational,TOFU,,10 cách xây dựng thương hiệu cá nhân,10 cách xây dựng thương hiệu cá nhân | Trường Việt Anh,10-cach-xay-dung-thuong-hieu-ca-nhan,10 cách xây dựng thương hiệu cá nhân. Chia sẻ từ đội ngũ giáo dục Trường Việt Anh — hệ thống song ngữ liên cấp.,10 cách xây dựng thương hiệu cá nhân,747,Article,Đặt Lịch Tham Quan,docs/articles/10-cach-xay-dung-thuong-hieu-ca-nhan.md,Review,2026-04-01,/10-cach-xay-dung-thuong-hieu-ca-nhan/
15,Standard,Import Ready,Chưa phân loại,Informational,TOFU,,10 đại học đào tạo tài chính tốt nhất thế giới,10 đại học đào tạo tài chính tốt nhất thế giới | Trường Việt Anh,10-dai-hoc-dao-tao-tai-chinh-tot-nhat-the-gioi,10 đại học đào tạo tài chính tốt nhất thế giới. Chia sẻ từ đội ngũ giáo dục Trường Việt Anh — hệ thống song ngữ liên cấp.,10 đại học đào tạo tài chính tốt nhất thế giới,759,Article,Đặt Lịch Tham Quan,docs/articles/10-dai-hoc-dao-tao-tai-chinh-tot-nhat-the-gioi.md,Review,2026-04-01,/10-dai-hoc-dao-tao-tai-chinh-tot-nhat-the-gioi/
16,Medium,Import Ready,Phụ huynh,Informational,TOFU,Class Parent Hub Article,Top 10 Đại Học Hàng Đầu Châu Á Cho Mục Tiêu Du Học,Danh Sách 10 Trường Đại Học Hàng Đầu Châu Á Cho Du Học Sinh,10-dai-hoc-hang-dau-chau-a,"Tổng hợp điểm mạnh của các trường đại học top châu Á: NUS, Tsinghua,... và lý do lộ trình du học châu Á đang thu hút học sinh Việt Nam.",Top 10 Đại Học Hàng Đầu Châu Á Cho Mục Tiêu Du Học,957,Article, FAQPage,Đặt Lịch Tham Quan,docs/articles/10-dai-hoc-hang-dau-chau-a.md,Draft,2026-04-01,/10-dai-hoc-hang-dau-chau-a/
17,Medium,Import Ready,Phụ huynh,Informational,TOFU,Class Parent Hub Article,10 Đại Học Mỹ Sở Hữu Chương Trình Thực Tập Rất Hấp Dẫn,10 Trường Đại Học Mỹ Có Chương Trình Thực Tập (Co-op) Hấp Dẫn Nhất,10-dai-hoc-my-co-chuong-trinh-thuc-tap-hap-dan,Chương trình thực tập Co-op mang lại lợi thế nghề nghiệp thực dụng khổng lồ cho sinh viên. Khám phá 10 trường Mỹ tốt nhất cho chương trình này.,10 Đại Học Mỹ Sở Hữu Chương Trình Thực Tập Rất Hấp Dẫn,962,Article, FAQPage,Đặt Lịch Tham Quan,docs/articles/10-dai-hoc-my-co-chuong-trinh-thuc-tap-hap-dan.md,Draft,2026-04-01,/10-dai-hoc-my-co-chuong-trinh-thuc-tap-hap-dan/
18,Medium,Import Ready,Du học,Informational,TOFU,Class Parent Hub Article,10 Lưu Ý Bỏ Túi Dành Cho Hành Trình Du Học Nga,10 Điều Phụ Huynh Và Học Sinh Cần Biết Khi Du Học Nga,10-dieu-can-biet-khi-du-hoc-nga,"Cẩm nang 10 điều thiết yếu trước khi quyết định du học Nga: Thời tiết, quy trình visa, chương trình song ngữ và cộng đồng sinh viên.",10 Lưu Ý Bỏ Túi Dành Cho Hành Trình Du Học Nga,1123,Article, FAQPage,Đặt Lịch Tham Quan,docs/articles/10-dieu-can-biet-khi-du-hoc-nga.md,Draft,2026-04-01,/10-dieu-can-biet-khi-du-hoc-nga/
19,Medium,Import Ready,Du học,Informational,TOFU,Class Parent Hub Article,Hành Trang Du Học Anh Quốc: 10 Điều Không Thể Bỏ Qua,10 Điều Cần Lưu Ý Khi Lựa Chọn Du Học Tại Vương Quốc Anh (UK),10-dieu-can-luu-y-khi-du-hoc-tai-anh,"Hành trang vững chắc để du học tại Anh Quốc: Chuẩn bị hồ sơ, thi IELTS và cách làm quen với nền giáo dục có tuổi đời lâu năm.",Hành Trang Du Học Anh Quốc: 10 Điều Không Thể Bỏ Qua,1132,Article, FAQPage,Đặt Lịch Tham Quan,docs/articles/10-dieu-can-luu-y-khi-du-hoc-tai-anh.md,Draft,2026-04-01,/10-dieu-can-luu-y-khi-du-hoc-tai-anh/
20,Standard,Import Ready,Du học,Informational,TOFU,,10 ĐIỀU QUAN TRỌNG KHI XIN VISA DU HỌC MỸ,10 ĐIỀU QUAN TRỌNG KHI XIN VISA DU HỌC MỸ | Trường Việt Anh,10-dieu-quan-trong-khi-xin-visa-du-hoc-my,10 ĐIỀU QUAN TRỌNG KHI XIN VISA DU HỌC MỸ. Chia sẻ từ đội ngũ giáo dục Trường Việt Anh — hệ thống song ngữ liên cấp.,10 ĐIỀU QUAN TRỌNG KHI XIN VISA DU HỌC MỸ,754,Article,Đặt Lịch Tham Quan,docs/articles/10-dieu-quan-trong-khi-xin-visa-du-hoc-my.md,Review,2026-04-01,/10-dieu-quan-trong-khi-xin-visa-du-hoc-my/
21,Standard,Import Ready,Chưa phân loại,Informational,TOFU,,10 điều thú vị về Đại học Harvard,10 điều thú vị về Đại học Harvard | Trường Việt Anh,10-dieu-thu-vi-ve-dai-hoc-harvard,10 điều thú vị về Đại học Harvard. Chia sẻ từ đội ngũ giáo dục Trường Việt Anh — hệ thống song ngữ liên cấp.,10 điều thú vị về Đại học Harvard,747,Article,Đặt Lịch Tham Quan,docs/articles/10-dieu-thu-vi-ve-dai-hoc-harvard.md,Review,2026-04-01,/10-dieu-thu-vi-ve-dai-hoc-harvard/
22,Medium,Import Ready,Phụ huynh,Informational,TOFU,Class Parent Hub Article,10 điều thú vị về giáo dục đại học ở Trung Quốc,10 điều thú vị về giáo dục đại học ở Tr... | Trường Việt Anh,10-dieu-thu-vi-ve-giao-duc-dai-hoc-o-trung-quoc,10 điều thú vị về giáo dục đại học ở Trung Quốc. Chia sẻ từ đội ngũ giáo dục Việt Anh — đồng hành cùng phụ huynh nuôi dạy con tự chủ.,10 điều thú vị về giáo dục đại học ở Trung Quốc,968,Article, FAQPage,Đặt Lịch Tham Quan,docs/articles/10-dieu-thu-vi-ve-giao-duc-dai-hoc-o-trung-quoc.md,Draft,2026-04-01,/10-dieu-thu-vi-ve-giao-duc-dai-hoc-o-trung-quoc/
23,High,Import Ready,Du học,Transactional,BOFU,Class Fee Capture Landing,10 HỌC BỔNG HÀNG ĐẦU THẾ GIỚI CHO DU HỌC SINH,10 HỌC BỔNG HÀNG ĐẦU THẾ GIỚI CHO DU HỌ... | Trường Việt Anh,10-hoc-bong-hang-dau-the-gioi-cho-du-hoc-sinh,"10 HỌC BỔNG HÀNG ĐẦU THẾ GIỚI CHO DU HỌC SINH. Khám phá tại Trường Việt Anh — hệ thống giáo dục song ngữ liên cấp, PDR cá nhân hoá.",10 HỌC BỔNG HÀNG ĐẦU THẾ GIỚI CHO DU HỌC SINH,985,LandingPage,Đặt Lịch Tham Quan,docs/articles/10-hoc-bong-hang-dau-the-gioi-cho-du-hoc-sinh.md,Draft,2026-04-01,/10-hoc-bong-hang-dau-the-gioi-cho-du-hoc-sinh/
24,Standard,Import Ready,Du học,Informational,TOFU,,10 LỢI ÍCH THIẾT THỰC KHI BAN ĐI DU HỌC,10 LỢI ÍCH THIẾT THỰC KHI BAN ĐI DU HỌC | Trường Việt Anh,10-loi-ich-thiet-thuc-khi-ban-di-du-hoc,10 LỢI ÍCH THIẾT THỰC KHI BAN ĐI DU HỌC. Chia sẻ từ đội ngũ giáo dục Trường Việt Anh — hệ thống song ngữ liên cấp.,10 LỢI ÍCH THIẾT THỰC KHI BAN ĐI DU HỌC,754,Article,Đặt Lịch Tham Quan,docs/articles/10-loi-ich-thiet-thuc-khi-ban-di-du-hoc.md,Review,2026-04-01,/10-loi-ich-thiet-thuc-khi-ban-di-du-hoc/
25,Standard,Import Ready,Du học,Informational,TOFU,,10 LÝ DO BẠN NÊN DU HỌC Ở CHÂU ÂU,10 LÝ DO BẠN NÊN DU HỌC Ở CHÂU ÂU | Trường Việt Anh,10-ly-do-ban-nen-du-hoc-o-chau-au,10 LÝ DO BẠN NÊN DU HỌC Ở CHÂU ÂU. Chia sẻ từ đội ngũ giáo dục Trường Việt Anh — hệ thống song ngữ liên cấp.,10 LÝ DO BẠN NÊN DU HỌC Ở CHÂU ÂU,754,Article,Đặt Lịch Tham Quan,docs/articles/10-ly-do-ban-nen-du-hoc-o-chau-au.md,Review,2026-04-01,/10-ly-do-ban-nen-du-hoc-o-chau-au/
26,Standard,Import Ready,Du học,Informational,TOFU,,10 LÝ DO KHIẾN BẠN MUỐN ĐI DU HỌC ÚC,10 LÝ DO KHIẾN BẠN MUỐN ĐI DU HỌC ÚC | Trường Việt Anh,10-ly-do-khien-ban-muon-di-du-hoc-uc,10 LÝ DO KHIẾN BẠN MUỐN ĐI DU HỌC ÚC. Chia sẻ từ đội ngũ giáo dục Trường Việt Anh — hệ thống song ngữ liên cấp.,10 LÝ DO KHIẾN BẠN MUỐN ĐI DU HỌC ÚC,754,Article,Đặt Lịch Tham Quan,docs/articles/10-ly-do-khien-ban-muon-di-du-hoc-uc.md,Review,2026-04-01,/10-ly-do-khien-ban-muon-di-du-hoc-uc/
27,Standard,Import Ready,Du học,Informational,TOFU,,10 lý do nên du học ở Châu Âu,10 lý do nên du học ở Châu Âu | Trường Việt Anh,10-ly-do-nen-du-hoc-o-chau-au,10 lý do nên du học ở Châu Âu. Chia sẻ từ đội ngũ giáo dục Trường Việt Anh — hệ thống song ngữ liên cấp.,10 lý do nên du học ở Châu Âu,750,Article,Đặt Lịch Tham Quan,docs/articles/10-ly-do-nen-du-hoc-o-chau-au.md,Review,2026-04-01,/10-ly-do-nen-du-hoc-o-chau-au/
28,Medium,Import Ready,Tiếng Anh,Informational,TOFU,Class Parent Hub Article,10 LÝ DO: TẠI SAO BẠN HỌC TIẾNG ANH,10 LÝ DO: TẠI SAO BẠN HỌC TIẾNG ANH | Trường Việt Anh,10-ly-do-tai-sao-ban-hoc-tieng-anh,10 LÝ DO: TẠI SAO BẠN HỌC TIẾNG ANH. Chương trình Chuyên Anh Việt Anh giúp học sinh phát triển toàn diện 4 kỹ năng. Cam kết IELTS 6.0+.,10 LÝ DO: TẠI SAO BẠN HỌC TIẾNG ANH,817,Article, FAQPage,Đặt Lịch Tham Quan,docs/articles/10-ly-do-tai-sao-ban-hoc-tieng-anh.md,Draft,2026-04-01,/10-ly-do-tai-sao-ban-hoc-tieng-anh/
29,Medium,Import Ready,Tiếng Anh,Informational,TOFU,Class Parent Hub Article,10 LÝ DO TẠI SAO BẠN NÊN HỌC TIẾNG ANH,10 LÝ DO TẠI SAO BẠN NÊN HỌC TIẾNG ANH | Trường Việt Anh,10-ly-do-tai-sao-ban-nen-hoc-tieng-anh,10 LÝ DO TẠI SAO BẠN NÊN HỌC TIẾNG ANH. Chương trình Chuyên Anh Việt Anh giúp học sinh phát triển toàn diện 4 kỹ năng. Cam kết IELTS 6.0+.,10 LÝ DO TẠI SAO BẠN NÊN HỌC TIẾNG ANH,819,Article, FAQPage,Đặt Lịch Tham Quan,docs/articles/10-ly-do-tai-sao-ban-nen-hoc-tieng-anh.md,Draft,2026-04-01,/10-ly-do-tai-sao-ban-nen-hoc-tieng-anh/
30,Standard,Import Ready,Chưa phân loại,Informational,TOFU,,10 LÝ DO TẠI SAO BẠN NÊN HỌC TRƯỜNG NỘI TRÚ,10 LÝ DO TẠI SAO BẠN NÊN HỌC TRƯỜNG NỘI TRÚ | Trường Việt Anh,10-ly-do-tai-sao-ban-nen-hoc-truong-noi-tru,10 LÝ DO TẠI SAO BẠN NÊN HỌC TRƯỜNG NỘI TRÚ. Chia sẻ từ đội ngũ giáo dục Trường Việt Anh — hệ thống song ngữ liên cấp.,10 LÝ DO TẠI SAO BẠN NÊN HỌC TRƯỜNG NỘI TRÚ,759,Article,Đặt Lịch Tham Quan,docs/articles/10-ly-do-tai-sao-ban-nen-hoc-truong-noi-tru.md,Review,2026-04-01,/10-ly-do-tai-sao-ban-nen-hoc-truong-noi-tru/
31,High,Import Ready,Giáo dục,Transactional,BOFU,Class Fee Capture Landing,10 SUY NGHĨ KHIẾN BẠN KHÔNG ĐƯỢC HỌC BỔNG,10 SUY NGHĨ KHIẾN BẠN KHÔNG ĐƯỢC HỌC BỔNG | Trường Việt Anh,10-suy-nghi-khien-ban-khong-duoc-hoc-bong,"10 SUY NGHĨ KHIẾN BẠN KHÔNG ĐƯỢC HỌC BỔNG. Khám phá tại Trường Việt Anh — hệ thống giáo dục song ngữ liên cấp, PDR cá nhân hoá.",10 SUY NGHĨ KHIẾN BẠN KHÔNG ĐƯỢC HỌC BỔNG,978,LandingPage,Đặt Lịch Tham Quan,docs/articles/10-suy-nghi-khien-ban-khong-duoc-hoc-bong.md,Draft,2026-04-01,/10-suy-nghi-khien-ban-khong-duoc-hoc-bong/
32,Standard,Import Ready,Chưa phân loại,Informational,TOFU,,10 trường đại học hàng đầu Ấn Độ,10 trường đại học hàng đầu Ấn Độ | Trường Việt Anh,10-truong-dai-hoc-hang-dau-an-do,10 trường đại học hàng đầu Ấn Độ. Chia sẻ từ đội ngũ giáo dục Trường Việt Anh — hệ thống song ngữ liên cấp.,10 trường đại học hàng đầu Ấn Độ,747,Article,Đặt Lịch Tham Quan,docs/articles/10-truong-dai-hoc-hang-dau-an-do.md,Review,2026-04-01,/10-truong-dai-hoc-hang-dau-an-do/
33,Standard,Import Ready,Chưa phân loại,Informational,TOFU,,10 trường đại học hàng đầu thế giới năm 2016,10 trường đại học hàng đầu thế giới năm 2016 | Trường Việt Anh,10-truong-dai-hoc-hang-dau-the-gioi-nam-2016,10 trường đại học hàng đầu thế giới năm 2016. Chia sẻ từ đội ngũ giáo dục Trường Việt Anh — hệ thống song ngữ liên cấp.,10 trường đại học hàng đầu thế giới năm 2016,755,Article,Đặt Lịch Tham Quan,docs/articles/10-truong-dai-hoc-hang-dau-the-gioi-nam-2016.md,Review,2026-04-01,/10-truong-dai-hoc-hang-dau-the-gioi-nam-2016/
34,Standard,Import Ready,Chưa phân loại,Informational,TOFU,,100% Học Sinh Việt Anh Đậu Chứng Chỉ Tin Học Quốc Tế ICDL,100% Học Sinh Việt Anh Đậu Chứng Chỉ Tin Học Qu... | Trường Việt Anh,100-hoc-sinh-viet-anh-dau-chung-chi-tin-hoc-quoc-te-icdl,100% Học Sinh Việt Anh Đậu Chứng Chỉ Tin Học Quốc Tế ICDL. Chia sẻ từ đội ngũ giáo dục Trường Việt Anh — hệ thống song ngữ liên cấp.,100% Học Sinh Việt Anh Đậu Chứng Chỉ Tin Học Quốc Tế ICDL,765,Article,Đặt Lịch Tham Quan,docs/articles/100-hoc-sinh-viet-anh-dau-chung-chi-tin-hoc-quoc-te-icdl.md,Review,2026-04-01,/100-hoc-sinh-viet-anh-dau-chung-chi-tin-hoc-quoc-te-icdl/
35,Standard,Import Ready,Tiếng Anh,Informational,TOFU,Class Curriculum / Program Overview,101 PHƯƠNG PHÁP HỌC TIẾNG ANH,101 PHƯƠNG PHÁP HỌC TIẾNG ANH | Trường Việt Anh,101-phuong-phap-hoc-tieng-anh,"101 PHƯƠNG PHÁP HỌC TIẾNG ANH. Khám phá tại Trường Việt Anh — hệ thống giáo dục song ngữ liên cấp, PDR cá nhân hoá.",101 PHƯƠNG PHÁP HỌC TIẾNG ANH,1129,Article,Đặt Lịch Tham Quan,docs/articles/101-phuong-phap-hoc-tieng-anh.md,Draft,2026-04-01,/101-phuong-phap-hoc-tieng-anh/
36,Standard,Import Ready,Chưa phân loại,Informational,TOFU,,11 đại học Anh được sinh viên đánh giá cao,11 đại học Anh được sinh viên đánh giá cao | Trường Việt Anh,11-dai-hoc-anh-duoc-sinh-vien-danh-gia-cao,11 đại học Anh được sinh viên đánh giá cao. Chia sẻ từ đội ngũ giáo dục Trường Việt Anh — hệ thống song ngữ liên cấp.,11 đại học Anh được sinh viên đánh giá cao,755,Article,Đặt Lịch Tham Quan,docs/articles/11-dai-hoc-anh-duoc-sinh-vien-danh-gia-cao.md,Review,2026-04-01,/11-dai-hoc-anh-duoc-sinh-vien-danh-gia-cao/
